order_id,customer_id,order_date,product,category,quantity,unit_price,discount_pct,revenue
ORD965858,CUST0079,2023-08-26,Wireless Headset,Audio,1,800000,5,760000.0
ORD909046,CUST0844,2023-03-18,Mechanical Keyboard,Peripherals,2,1200000,10,2160000.0
ORD171836,CUST0192,2024-07-24,External SSD,Storage,2,1100000,20,1760000.0
ORD802733,CUST0213,2024-05-17,Wireless Headset,Audio,4,800000,0,3200000.0
ORD901573,CUST0088,2024-01-25,Laptop Pro X1,Electronics,1,12000000,0,12000000.0
ORD415244,CUST0007,2023-12-27,4K Monitor,Electronics,1,4500000,10,4050000.0
ORD743859,CUST0073,2023-07-05,Laptop Pro X1,Electronics,1,12000000,0,12000000.0
ORD394403,CUST0076,2023-03-20,Smart Speaker,Audio,3,900000,15,2295000.0
ORD798922,CUST0175,2023-06-25,Mechanical Keyboard,Peripherals,3,1200000,10,3240000.0
ORD762556,CUST0628,2024-08-09,USB-C Hub,Accessories,2,350000,5,665000.0
ORD423636,CUST0084,2024-02-03,Wireless Headset,Audio,3,800000,0,2400000.0
ORD231238,CUST0080,2023-12-11,Mechanical Keyboard,Peripherals,1,1200000,0,1200000.0
ORD734047,CUST0796,2024-01-08,Laptop Pro X1,Electronics,1,12000000,10,10800000.0
ORD854023,CUST0077,2023-03-02,Wireless Headset,Audio,4,800000,5,3040000.0
ORD959035,CUST0937,2023-11-30,Wireless Headset,Audio,3,800000,0,2400000.0
ORD130075,CUST0008,2024-12-20,Laptop Pro X1,Electronics,4,12000000,0,48000000.0
ORD590423,CUST0492,2024-07-01,USB-C Hub,Accessories,1,350000,10,315000.0
ORD118141,CUST0040,2024-09-02,Wireless Headset,Audio,2,800000,10,1440000.0
ORD437431,CUST0113,2024-12-21,External SSD,Storage,1,1100000,0,1100000.0
ORD429870,CUST0793,2024-02-23,Smart Speaker,Audio,2,900000,0,1800000.0
ORD848664,CUST0114,2023-02-26,4K Monitor,Electronics,1,4500000,0,4500000.0
ORD780073,CUST0580,2023-07-01,Wireless Headset,Audio,3,500000,0,1500000.0
ORD508779,CUST0358,2023-10-20,Laptop Pro X1,Electronics,3,12000000,0,36000000.0
ORD715250,CUST0854,2023-06-10,Gaming Chair,Furniture,1,3200000,0,3200000.0
ORD114743,CUST0672,2023-08-12,Wireless Headset,Audio,3,800000,15,2040000.0
ORD587928,CUST0641,2024-05-02,Smart Speaker,Audio,3,900000,0,2700000.0
ORD158812,CUST0134,2023-08-28,Gaming Chair,Furniture,2,3200000,0,6400000.0
ORD541320,CUST0821,2023-10-25,Laptop Pro X1,Electronics,4,12000000,0,48000000.0
ORD841584,CUST0412,2024-02-28,USB-C Hub,Accessories,3,350000,0,1050000.0
ORD611092,CUST0754,2023-10-02,Wireless Headset,Audio,3,800000,0,2400000.0
ORD760495,CUST0155,2024-10-17,External SSD,Storage,4,1100000,20,3520000.0
ORD655281,CUST0911,2024-02-26,External SSD,Storage,4,1100000,5,4180000.0
ORD896479,CUST0241,2023-09-16,4K Monitor,Electronics,2,4500000,5,8550000.0
ORD766713,CUST0152,2023-09-23,Wireless Headset,Audio,3,800000,0,2400000.0
ORD246575,CUST0018,2024-06-23,Desk Lamp LED,Accessories,2,250000,0,500000.0
ORD744344,CUST0144,2024-02-13,Gaming Chair,Furniture,3,500000,0,1500000.0
ORD150123,CUST0188,2023-02-27,Smart Speaker,Audio,2,900000,5,1710000.0
ORD457138,CUST0721,2024-07-03,Mechanical Keyboard,Peripherals,1,1200000,0,1200000.0
ORD121645,CUST0025,2023-10-18,Desk Lamp LED,Accessories,1,250000,0,250000.0
ORD371415,CUST0947,2023-09-12,Desk Lamp LED,Accessories,3,250000,0,750000.0
ORD606122,CUST0972,2024-04-11,Desk Lamp LED,Accessories,1,250000,0,250000.0
ORD448678,CUST0172,2024-06-12,4K Monitor,Electronics,4,4500000,0,18000000.0
ORD242582,CUST0177,2024-05-27,Wireless Headset,Audio,3,800000,0,2400000.0
ORD651665,CUST0124,2024-12-26,Gaming Chair,Furniture,1,3200000,10,2880000.0
ORD985006,CUST0896,2023-04-09,Smart Speaker,Audio,1,900000,10,810000.0
ORD922924,CUST0846,2023-06-10,Laptop Pro X1,Electronics,3,500000,0,1500000.0
ORD120704,CUST0193,2024-02-18,External SSD,Storage,4,1100000,0,4400000.0
ORD512136,CUST0124,2024-09-12,Webcam HD,Peripherals,1,750000,0,750000.0
ORD777798,CUST0997,2024-05-22,4K Monitor,Electronics,4,4500000,20,14400000.0
ORD360515,CUST0968,2023-09-17,Desk Lamp LED,Accessories,1,250000,10,225000.0
ORD770766,CUST0078,2024-06-30,External SSD,Storage,1,1100000,0,1100000.0
ORD217982,CUST0099,2024-05-29,External SSD,Storage,3,1100000,15,2805000.0
ORD833060,CUST0004,2023-12-07,Webcam HD,Peripherals,4,750000,5,2850000.0
ORD243016,CUST0973,2024-10-09,Smart Speaker,Audio,1,900000,0,900000.0
ORD563509,CUST0956,2023-12-21,Mechanical Keyboard,Peripherals,1,1200000,0,1200000.0
ORD191897,CUST0096,2024-12-28,Webcam HD,Peripherals,4,750000,0,3000000.0
ORD842419,CUST0106,2023-09-28,USB-C Hub,Accessories,1,350000,0,350000.0
ORD776776,CUST0346,2023-01-07,Wireless Headset,Audio,3,800000,5,2280000.0
ORD247818,CUST0604,2024-11-23,Laptop Pro X1,Electronics,1,12000000,0,12000000.0
ORD907677,CUST0190,2023-09-20,Gaming Chair,Furniture,4,3200000,5,12160000.0
ORD549024,CUST0071,2024-10-23,4K Monitor,Electronics,2,4500000,10,8100000.0
ORD969480,CUST0162,2024-12-01,Gaming Chair,Furniture,1,3200000,5,3040000.0
ORD397753,CUST0066,2024-02-11,USB-C Hub,Accessories,1,350000,20,280000.0
ORD602550,CUST0902,2023-09-14,4K Monitor,Electronics,1,4500000,10,4050000.0
ORD381472,CUST0151,2024-08-02,Laptop Pro X1,Electronics,3,12000000,0,36000000.0
ORD610866,CUST0061,2023-05-14,Gaming Chair,Furniture,2,3200000,5,6080000.0
ORD207412,CUST0155,2023-10-31,Wireless Headset,Audio,1,800000,0,800000.0
ORD600651,CUST0114,2023-02-16,Webcam HD,Peripherals,1,750000,0,750000.0
ORD267831,CUST0120,2024-08-09,Gaming Chair,Furniture,4,3200000,0,12800000.0
ORD603771,CUST0006,2024-03-21,Wireless Headset,Audio,1,800000,0,800000.0
ORD238192,CUST0107,2024-03-14,Mechanical Keyboard,Peripherals,3,1200000,0,3600000.0
ORD721014,CUST0427,2024-11-24,USB-C Hub,Accessories,3,350000,5,997500.0
ORD339464,CUST0313,2024-05-25,Wireless Headset,Audio,4,800000,0,3200000.0
ORD180748,CUST0071,2024-06-19,USB-C Hub,Accessories,1,350000,0,350000.0
ORD776915,CUST0770,2024-05-26,External SSD,Storage,1,1100000,0,1100000.0
ORD172445,CUST0066,2023-10-07,Gaming Chair,Furniture,3,3200000,15,8160000.0
ORD655699,CUST0049,2024-11-20,External SSD,Storage,2,1100000,0,2200000.0
ORD845413,CUST0148,2024-02-12,Mechanical Keyboard,Peripherals,2,1200000,10,2160000.0
ORD624966,CUST0123,2023-09-30,Gaming Chair,Furniture,4,3200000,0,12800000.0
ORD482762,CUST0192,2023-08-24,Laptop Pro X1,Electronics,4,12000000,0,48000000.0
ORD626779,CUST0129,2023-12-28,Gaming Chair,Furniture,1,3200000,0,3200000.0
ORD760222,CUST0032,2024-08-03,Smart Speaker,Audio,4,900000,0,3600000.0
ORD835002,CUST0452,2024-01-31,External SSD,Storage,4,1100000,5,4180000.0
ORD408762,CUST0875,2024-06-26,Webcam HD,Peripherals,1,750000,0,750000.0
ORD246451,CUST0017,2023-03-23,Laptop Pro X1,Electronics,4,12000000,5,45600000.0
ORD920034,CUST0633,2024-04-26,Mechanical Keyboard,Peripherals,2,1200000,20,1920000.0
ORD812910,CUST0077,2024-07-26,Laptop Pro X1,Electronics,3,12000000,15,30600000.0
ORD708068,CUST0121,2023-01-29,Gaming Chair,Furniture,3,3200000,0,9600000.0
ORD306691,CUST0670,2024-01-01,4K Monitor,Electronics,1,4500000,0,4500000.0
ORD485367,CUST0050,2023-08-20,USB-C Hub,Accessories,2,350000,0,700000.0
ORD532233,CUST0151,2024-10-31,Laptop Pro X1,Electronics,4,12000000,15,40800000.0
ORD163281,CUST0427,2023-02-18,External SSD,Storage,1,1100000,0,1100000.0
ORD979317,CUST0087,2024-05-01,Webcam HD,Peripherals,3,750000,0,2250000.0
ORD761645,CUST0946,2024-04-02,Desk Lamp LED,Accessories,1,250000,0,250000.0
ORD836415,CUST0096,2024-05-01,External SSD,Storage,4,1100000,5,4180000.0
ORD404732,CUST0287,2023-02-12,Gaming Chair,Furniture,4,3200000,0,12800000.0
ORD695091,CUST0465,2024-02-07,Desk Lamp LED,Accessories,4,250000,0,1000000.0
ORD949106,CUST0710,2024-09-20,Desk Lamp LED,Accessories,2,250000,10,450000.0
ORD126004,CUST0003,2024-02-08,Gaming Chair,Furniture,1,3200000,0,3200000.0
ORD660483,CUST0361,2024-04-12,4K Monitor,Electronics,4,4500000,20,14400000.0
ORD119348,CUST0471,2024-04-24,Gaming Chair,Furniture,4,3200000,5,12160000.0
ORD416823,CUST0635,2023-10-06,Desk Lamp LED,Accessories,1,250000,10,225000.0
ORD498754,CUST0151,2024-05-09,Desk Lamp LED,Accessories,2,250000,0,500000.0
ORD636479,CUST0188,2023-08-13,USB-C Hub,Accessories,4,350000,0,1400000.0
ORD982620,CUST0726,2023-03-11,Laptop Pro X1,Electronics,2,12000000,0,24000000.0
ORD947937,CUST0139,2024-06-14,Wireless Headset,Audio,1,800000,0,800000.0
ORD625568,CUST0589,2024-06-19,Desk Lamp LED,Accessories,4,250000,0,1000000.0
ORD430694,CUST0643,2024-08-28,Smart Speaker,Audio,3,900000,5,2565000.0
ORD406732,CUST0076,2024-04-06,Smart Speaker,Audio,2,900000,15,1530000.0
ORD418100,CUST0168,2024-01-21,Webcam HD,Peripherals,4,750000,10,2700000.0
ORD244129,CUST0739,2024-05-08,Mechanical Keyboard,Peripherals,1,1200000,0,1200000.0
ORD446473,CUST0768,2024-08-12,Mechanical Keyboard,Peripherals,1,1200000,0,1200000.0
ORD192732,CUST0807,2023-09-11,4K Monitor,Electronics,3,4500000,5,12825000.0
ORD943599,CUST0161,2023-08-13,Laptop Pro X1,Electronics,3,12000000,0,36000000.0
ORD952195,CUST0621,2023-08-21,Laptop Pro X1,Electronics,2,12000000,5,22800000.0
ORD964853,CUST0265,2023-12-06,Mechanical Keyboard,Peripherals,1,1200000,10,1080000.0
ORD518626,CUST0047,2023-07-04,Webcam HD,Peripherals,2,750000,5,1425000.0
ORD127095,CUST0376,2024-09-04,Desk Lamp LED,Accessories,4,250000,0,1000000.0
ORD196729,CUST0162,2023-11-02,Mechanical Keyboard,Peripherals,4,1200000,0,4800000.0
ORD910851,CUST0009,2023-12-15,Smart Speaker,Audio,4,900000,0,3600000.0
ORD901637,CUST0099,2023-04-20,Desk Lamp LED,Accessories,2,250000,0,500000.0
ORD130569,CUST0111,2024-05-20,Wireless Headset,Audio,2,800000,15,1360000.0
ORD266232,CUST0184,2024-10-12,Wireless Headset,Audio,3,800000,0,2400000.0
ORD438371,CUST0105,2024-04-06,USB-C Hub,Accessories,1,350000,5,332500.0
ORD386946,CUST0490,2024-10-21,Gaming Chair,Furniture,1,3200000,0,3200000.0
ORD673030,CUST0017,2023-10-18,Webcam HD,Peripherals,2,750000,0,1500000.0
ORD876204,CUST0043,2024-01-29,USB-C Hub,Accessories,1,350000,0,350000.0
ORD608370,CUST0844,2024-10-09,Gaming Chair,Furniture,3,3200000,0,9600000.0
ORD662388,CUST0020,2024-12-06,Desk Lamp LED,Accessories,4,250000,15,850000.0
ORD334840,CUST0119,2024-06-21,4K Monitor,Electronics,1,4500000,10,4050000.0
ORD326575,CUST0480,2024-05-01,Smart Speaker,Audio,4,900000,0,3600000.0
ORD714412,CUST0629,2024-09-28,Smart Speaker,Audio,4,900000,0,3600000.0
ORD750511,CUST0141,2023-05-01,Smart Speaker,Audio,1,900000,0,900000.0
ORD817220,CUST0385,2023-05-08,Mechanical Keyboard,Peripherals,4,1200000,0,4800000.0
ORD353880,CUST0603,2024-10-24,4K Monitor,Electronics,3,4500000,15,11475000.0
ORD385811,CUST0020,2024-09-10,Webcam HD,Peripherals,2,750000,10,1350000.0
ORD198941,CUST0020,2023-10-05,Smart Speaker,Audio,3,900000,15,2295000.0
ORD979154,CUST0149,2024-03-06,Wireless Headset,Audio,4,800000,0,3200000.0
ORD125443,CUST0489,2023-01-21,Gaming Chair,Furniture,3,3200000,0,9600000.0
ORD249232,CUST0634,2024-01-29,Laptop Pro X1,Electronics,4,12000000,5,45600000.0
ORD517502,CUST0121,2024-04-05,Gaming Chair,Furniture,2,3200000,5,6080000.0
ORD740572,CUST0245,2023-12-09,Gaming Chair,Furniture,1,3200000,0,3200000.0
ORD546661,CUST0161,2024-07-09,Gaming Chair,Furniture,3,3200000,0,9600000.0
ORD963664,CUST0194,2023-02-26,Laptop Pro X1,Electronics,3,12000000,0,36000000.0
ORD737004,CUST0045,2023-10-28,External SSD,Storage,2,1100000,5,2090000.0
ORD195981,CUST0108,2023-09-25,Smart Speaker,Audio,4,900000,10,3240000.0
ORD196765,CUST0163,2024-01-19,Laptop Pro X1,Electronics,2,12000000,10,21600000.0
ORD709183,CUST0500,2024-08-11,Desk Lamp LED,Accessories,2,250000,10,450000.0
ORD534242,CUST0180,2024-03-07,Smart Speaker,Audio,3,900000,10,2430000.0
ORD189854,CUST0074,2024-09-18,Gaming Chair,Furniture,4,3200000,10,11520000.0
ORD367951,CUST0138,2024-02-14,Webcam HD,Peripherals,3,750000,5,2137500.0
ORD200458,CUST0156,2023-07-08,Gaming Chair,Furniture,4,3200000,0,12800000.0
ORD879933,CUST0501,2023-11-27,USB-C Hub,Accessories,1,350000,20,280000.0
ORD671484,CUST0071,2024-07-01,Desk Lamp LED,Accessories,4,250000,0,1000000.0
ORD904172,CUST0539,2024-02-13,USB-C Hub,Accessories,3,350000,15,892500.0
ORD409911,CUST0181,2023-09-30,Gaming Chair,Furniture,2,3200000,15,5440000.0
ORD501272,CUST0136,2024-09-01,Gaming Chair,Furniture,2,3200000,10,5760000.0
ORD386804,CUST0022,2024-06-17,Desk Lamp LED,Accessories,3,250000,0,750000.0
ORD385095,CUST0852,2023-12-07,Laptop Pro X1,Electronics,1,12000000,0,12000000.0
ORD388520,CUST0138,2024-02-02,Gaming Chair,Furniture,3,3200000,10,8640000.0
ORD853886,CUST0858,2024-03-13,Webcam HD,Peripherals,1,750000,0,750000.0
ORD580500,CUST0175,2024-09-08,USB-C Hub,Accessories,1,350000,0,350000.0
ORD355948,CUST0764,2024-11-06,External SSD,Storage,1,1100000,0,1100000.0
ORD963894,CUST0013,2023-02-26,4K Monitor,Electronics,4,4500000,0,18000000.0
ORD807840,CUST0069,2023-02-02,Desk Lamp LED,Accessories,2,250000,0,500000.0
ORD678957,CUST0636,2023-02-17,Gaming Chair,Furniture,2,3200000,0,6400000.0
ORD637669,CUST0088,2023-05-18,Laptop Pro X1,Electronics,2,12000000,0,24000000.0
ORD701940,CUST0104,2023-02-28,Smart Speaker,Audio,4,900000,0,3600000.0
ORD784408,CUST0081,2024-08-18,Gaming Chair,Furniture,1,500000,0,500000.0
ORD924629,CUST0552,2023-06-21,Wireless Headset,Audio,2,800000,5,1520000.0
ORD806098,CUST0701,2024-02-01,4K Monitor,Electronics,3,4500000,15,11475000.0
ORD816745,CUST0900,2024-12-02,Mechanical Keyboard,Peripherals,2,1200000,0,2400000.0
ORD489744,CUST0102,2024-11-10,External SSD,Storage,3,1100000,20,2640000.0
ORD791518,CUST0109,2023-02-02,USB-C Hub,Accessories,2,350000,0,700000.0
ORD860164,CUST0636,2024-06-01,Mechanical Keyboard,Peripherals,4,1200000,5,4560000.0
ORD273033,CUST0079,2024-07-23,Mechanical Keyboard,Peripherals,4,1200000,15,4080000.0
ORD567582,CUST0131,2023-04-17,Webcam HD,Peripherals,4,500000,5,1900000.0
ORD832635,CUST0947,2023-10-06,Laptop Pro X1,Electronics,4,12000000,0,48000000.0
ORD276173,CUST0065,2023-10-04,Wireless Headset,Audio,1,800000,0,800000.0
ORD173960,CUST0255,2024-11-29,Gaming Chair,Furniture,4,3200000,20,10240000.0
ORD109554,CUST0729,2024-01-29,4K Monitor,Electronics,4,4500000,5,17100000.0
ORD997607,CUST0023,2024-07-03,Webcam HD,Peripherals,1,750000,5,712500.0
ORD380502,CUST0370,2024-12-07,USB-C Hub,Accessories,3,350000,0,1050000.0
ORD464036,CUST0766,2023-12-17,Wireless Headset,Audio,4,800000,15,2720000.0
ORD794102,CUST0957,2023-06-21,4K Monitor,Electronics,2,4500000,0,9000000.0
ORD490811,CUST0610,2024-10-26,Gaming Chair,Furniture,3,3200000,20,7680000.0
ORD679792,CUST0529,2023-08-06,Desk Lamp LED,Accessories,4,250000,10,900000.0
ORD552042,CUST0173,2023-06-04,External SSD,Storage,2,1100000,0,2200000.0
ORD208818,CUST0487,2024-05-26,Wireless Headset,Audio,1,800000,0,800000.0
ORD836979,CUST0056,2023-12-19,USB-C Hub,Accessories,4,350000,5,1330000.0
ORD485518,CUST0719,2024-05-07,Desk Lamp LED,Accessories,2,250000,0,500000.0
ORD583069,CUST0461,2023-01-30,USB-C Hub,Accessories,3,350000,10,945000.0
ORD681852,CUST0890,2024-05-23,Laptop Pro X1,Electronics,1,12000000,10,10800000.0
ORD770919,CUST0154,2023-08-03,Gaming Chair,Furniture,3,3200000,5,9120000.0
ORD779644,CUST0102,2023-12-24,Gaming Chair,Furniture,4,3200000,10,11520000.0
ORD250013,CUST0200,2024-08-26,Gaming Chair,Furniture,1,3200000,0,3200000.0
ORD761334,CUST0158,2023-03-29,External SSD,Storage,3,1100000,5,3135000.0
ORD553247,CUST0101,2023-12-01,Mechanical Keyboard,Peripherals,2,1200000,5,2280000.0
ORD111366,CUST0085,2023-10-27,Wireless Headset,Audio,4,800000,0,3200000.0
ORD323133,CUST0153,2023-11-27,Mechanical Keyboard,Peripherals,2,1200000,5,2280000.0
ORD650510,CUST0604,2024-10-14,USB-C Hub,Accessories,2,350000,10,630000.0
ORD101067,CUST0435,2023-01-26,External SSD,Storage,3,1100000,0,3300000.0
ORD760556,CUST0118,2024-01-04,Gaming Chair,Furniture,3,3200000,10,8640000.0
ORD301867,CUST0998,2024-07-01,Wireless Headset,Audio,4,800000,10,2880000.0
ORD482384,CUST0594,2023-05-09,Gaming Chair,Furniture,3,3200000,15,8160000.0
ORD689957,CUST0056,2023-12-10,4K Monitor,Electronics,3,4500000,0,13500000.0
ORD815211,CUST0025,2023-03-02,Mechanical Keyboard,Peripherals,4,1200000,5,4560000.0
ORD988842,CUST0022,2024-11-10,Desk Lamp LED,Accessories,3,250000,0,750000.0
ORD325328,CUST0543,2024-09-09,Webcam HD,Peripherals,1,750000,5,712500.0
ORD175012,CUST0106,2024-02-11,Gaming Chair,Furniture,1,3200000,20,2560000.0
ORD783226,CUST0080,2023-11-14,Desk Lamp LED,Accessories,1,250000,0,250000.0
ORD615870,CUST0126,2024-11-21,Mechanical Keyboard,Peripherals,4,1200000,0,4800000.0
ORD622402,CUST0072,2024-05-25,Gaming Chair,Furniture,4,3200000,5,12160000.0
ORD628706,CUST0730,2023-02-03,USB-C Hub,Accessories,2,350000,10,630000.0
ORD225605,CUST0002,2024-11-09,Mechanical Keyboard,Peripherals,1,1200000,5,1140000.0
ORD634127,CUST0579,2023-12-13,Gaming Chair,Furniture,1,3200000,15,2720000.0
ORD428574,CUST0056,2023-04-29,Gaming Chair,Furniture,1,3200000,0,3200000.0
ORD679072,CUST0446,2024-04-30,Wireless Headset,Audio,1,800000,10,720000.0
ORD841277,CUST0859,2023-09-24,Laptop Pro X1,Electronics,4,12000000,10,43200000.0
ORD178399,CUST0138,2023-09-04,Wireless Headset,Audio,4,800000,0,3200000.0
ORD438902,CUST0898,2023-05-25,4K Monitor,Electronics,2,4500000,15,7650000.0
ORD455877,CUST0964,2023-06-09,Webcam HD,Peripherals,2,750000,0,1500000.0
ORD644298,CUST0260,2024-08-01,Webcam HD,Peripherals,4,750000,0,3000000.0
ORD165708,CUST0080,2024-07-05,Desk Lamp LED,Accessories,1,250000,10,225000.0
ORD422411,CUST0996,2023-12-24,External SSD,Storage,1,1100000,0,1100000.0
ORD276405,CUST0025,2023-11-25,Gaming Chair,Furniture,1,3200000,0,3200000.0
ORD494470,CUST0589,2023-06-16,4K Monitor,Electronics,1,4500000,5,4275000.0
ORD245662,CUST0552,2024-05-22,Gaming Chair,Furniture,3,3200000,10,8640000.0
ORD601316,CUST0853,2023-02-25,Wireless Headset,Audio,1,800000,5,760000.0
ORD997751,CUST0003,2023-03-26,Wireless Headset,Audio,3,800000,0,2400000.0
ORD881052,CUST0852,2023-03-11,External SSD,Storage,4,1100000,0,4400000.0
ORD512291,CUST0161,2023-05-29,Mechanical Keyboard,Peripherals,1,1200000,0,1200000.0
ORD640635,CUST0048,2023-08-20,USB-C Hub,Accessories,2,350000,20,560000.0
ORD729104,CUST0435,2023-03-24,Laptop Pro X1,Electronics,2,12000000,0,24000000.0
ORD946356,CUST0117,2024-03-31,Webcam HD,Peripherals,3,750000,0,2250000.0
ORD753484,CUST0627,2023-01-16,4K Monitor,Electronics,2,4500000,5,8550000.0
ORD177567,CUST0314,2023-04-14,Laptop Pro X1,Electronics,4,12000000,0,48000000.0
ORD184727,CUST0130,2023-06-04,4K Monitor,Electronics,3,500000,5,1425000.0
ORD319570,CUST0806,2023-06-06,External SSD,Storage,1,1100000,5,1045000.0
ORD955056,CUST0007,2023-05-07,External SSD,Storage,4,1100000,20,3520000.0
ORD206691,CUST0036,2023-05-17,Webcam HD,Peripherals,2,750000,5,1425000.0
ORD660552,CUST0104,2023-11-25,USB-C Hub,Accessories,1,350000,0,350000.0
ORD450609,CUST0396,2023-06-28,Gaming Chair,Furniture,1,3200000,0,3200000.0
ORD920100,CUST0486,2023-09-13,Wireless Headset,Audio,2,800000,0,1600000.0
ORD219726,CUST0040,2024-06-18,Webcam HD,Peripherals,4,750000,0,3000000.0
ORD984315,CUST0068,2024-01-13,Smart Speaker,Audio,4,900000,10,3240000.0
ORD436061,CUST0236,2023-10-10,USB-C Hub,Accessories,3,350000,5,997500.0
ORD307484,CUST0417,2024-11-12,Wireless Headset,Audio,1,500000,10,450000.0
ORD466099,CUST0989,2024-04-26,Smart Speaker,Audio,2,900000,15,1530000.0
ORD858641,CUST0995,2023-10-31,USB-C Hub,Accessories,3,500000,0,1500000.0
ORD174457,CUST0790,2023-11-24,Wireless Headset,Audio,1,800000,20,640000.0
ORD499456,CUST0965,2024-05-28,Mechanical Keyboard,Peripherals,4,1200000,5,4560000.0
ORD261715,CUST0867,2024-10-18,Webcam HD,Peripherals,4,750000,5,2850000.0
ORD275325,CUST0847,2024-10-10,USB-C Hub,Accessories,2,350000,0,700000.0
ORD205385,CUST0049,2023-04-29,Wireless Headset,Audio,4,800000,0,3200000.0
ORD380969,CUST0116,2024-06-21,Gaming Chair,Furniture,1,3200000,5,3040000.0
ORD923450,CUST0024,2024-11-05,Gaming Chair,Furniture,1,3200000,15,2720000.0
ORD712503,CUST0048,2023-01-10,External SSD,Storage,4,1100000,0,4400000.0
ORD502137,CUST0782,2024-07-06,Smart Speaker,Audio,4,900000,0,3600000.0
ORD594071,CUST0122,2024-07-18,Wireless Headset,Audio,2,800000,5,1520000.0
ORD165266,CUST0126,2024-09-28,External SSD,Storage,2,1100000,10,1980000.0
ORD359751,CUST0589,2023-11-11,Smart Speaker,Audio,3,900000,0,2700000.0
ORD546539,CUST0667,2024-10-22,Gaming Chair,Furniture,2,3200000,5,6080000.0
ORD547812,CUST0097,2024-01-23,USB-C Hub,Accessories,1,350000,0,350000.0
ORD810917,CUST0086,2024-03-17,Webcam HD,Peripherals,4,750000,0,3000000.0
ORD923818,CUST0138,2024-08-30,Mechanical Keyboard,Peripherals,2,1200000,5,2280000.0
ORD949924,CUST0029,2024-07-25,Smart Speaker,Audio,2,900000,10,1620000.0
ORD344084,CUST0715,2023-12-07,4K Monitor,Electronics,1,4500000,10,4050000.0
ORD202987,CUST0041,2024-11-20,Mechanical Keyboard,Peripherals,3,1200000,5,3420000.0
ORD914050,CUST0524,2024-10-03,USB-C Hub,Accessories,4,350000,20,1120000.0
ORD782156,CUST0190,2023-12-17,Smart Speaker,Audio,4,900000,0,3600000.0
ORD511661,CUST0613,2023-12-29,Smart Speaker,Audio,4,900000,0,3600000.0
ORD465288,CUST0275,2023-08-06,4K Monitor,Electronics,2,4500000,15,7650000.0
ORD820820,CUST0996,2023-08-06,Gaming Chair,Furniture,4,3200000,0,12800000.0
ORD588963,CUST0148,2023-04-03,Smart Speaker,Audio,4,900000,5,3420000.0
ORD109778,CUST0044,2024-03-28,USB-C Hub,Accessories,1,350000,10,315000.0
ORD184622,CUST0809,2024-04-18,Wireless Headset,Audio,4,800000,0,3200000.0
ORD481577,CUST0639,2024-03-18,4K Monitor,Electronics,3,4500000,5,12825000.0
ORD774091,CUST0025,2023-04-01,External SSD,Storage,3,1100000,0,3300000.0
ORD947008,CUST0144,2023-01-07,Smart Speaker,Audio,3,900000,5,2565000.0
ORD774698,CUST0268,2024-06-26,Laptop Pro X1,Electronics,3,12000000,0,36000000.0
ORD792789,CUST0034,2023-11-15,Mechanical Keyboard,Peripherals,4,500000,5,1900000.0
ORD108187,CUST0862,2024-09-08,External SSD,Storage,2,1100000,0,2200000.0
ORD959543,CUST0823,2024-10-05,4K Monitor,Electronics,4,500000,10,1800000.0
ORD260470,CUST0164,2024-07-14,Wireless Headset,Audio,3,800000,0,2400000.0
ORD125391,CUST0035,2023-11-12,External SSD,Storage,3,1100000,0,3300000.0
ORD759862,CUST0517,2024-12-10,Smart Speaker,Audio,1,900000,5,855000.0
ORD994028,CUST0427,2023-01-09,External SSD,Storage,4,1100000,5,4180000.0
ORD282308,CUST0127,2023-11-04,External SSD,Storage,4,1100000,15,3740000.0
ORD778918,CUST0712,2024-12-16,Smart Speaker,Audio,2,900000,0,1800000.0
ORD869137,CUST0507,2023-07-08,Gaming Chair,Furniture,4,3200000,10,11520000.0
ORD257454,CUST0025,2024-04-05,4K Monitor,Electronics,4,4500000,0,18000000.0
ORD720348,CUST0143,2023-11-05,Desk Lamp LED,Accessories,3,250000,0,750000.0
ORD887891,CUST0466,2023-10-27,4K Monitor,Electronics,4,4500000,0,18000000.0
ORD352622,CUST0887,2024-07-11,Desk Lamp LED,Accessories,3,250000,0,750000.0
ORD522905,CUST0144,2023-02-16,Gaming Chair,Furniture,3,3200000,0,9600000.0
ORD408820,CUST0531,2024-10-12,4K Monitor,Electronics,1,4500000,0,4500000.0
ORD685776,CUST0039,2024-07-02,External SSD,Storage,2,1100000,0,2200000.0
ORD546674,CUST0127,2024-07-06,Smart Speaker,Audio,2,900000,5,1710000.0
ORD987858,CUST0172,2023-10-09,Mechanical Keyboard,Peripherals,3,1200000,10,3240000.0
ORD366550,CUST0080,2024-12-01,Desk Lamp LED,Accessories,4,250000,0,1000000.0
ORD158327,CUST0093,2024-01-12,External SSD,Storage,4,1100000,0,4400000.0
ORD207396,CUST0353,2024-04-28,Gaming Chair,Furniture,2,3200000,0,6400000.0
ORD744815,CUST0124,2024-05-13,Wireless Headset,Audio,4,800000,15,2720000.0
ORD109453,CUST0156,2024-08-23,Desk Lamp LED,Accessories,4,500000,5,1900000.0
ORD158081,CUST0270,2023-04-18,Laptop Pro X1,Electronics,2,12000000,15,20400000.0
ORD620480,CUST0230,2023-11-28,Smart Speaker,Audio,4,900000,5,3420000.0
ORD242466,CUST0941,2023-05-06,4K Monitor,Electronics,3,500000,0,1500000.0
